full_path,size_bytes,extension,label
/UMich/download/DeepBlueData_6108vb81z/20170117.txt,20789772,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170118.txt,20792836,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170119.txt,20794476,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170120.txt,20793558,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170121.txt,20793697,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170122.txt,20793883,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170123.txt,20795349,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170124.txt,20797544,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170125.txt,20799886,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170126.txt,20802181,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170127.txt,20805337,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170128.txt,20808842,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170129.txt,20810501,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170130.txt,20811511,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170131.txt,20811534,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170201.txt,20810807,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170202.txt,20810980,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170203.txt,20811777,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170204.txt,20812447,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170205.txt,20812123,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170206.txt,20812094,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170207.txt,20812993,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170208.txt,20813037,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170209.txt,20813373,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170210.txt,20813078,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170211.txt,20812880,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170212.txt,20813879,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170213.txt,20814893,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170214.txt,20815778,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170215.txt,20817700,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170216.txt,20817873,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170217.txt,20817484,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170218.txt,20816685,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170219.txt,20816118,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170220.txt,20816255,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170221.txt,20819143,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170222.txt,20820220,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170223.txt,20833604,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170224.txt,20843742,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170225.txt,20847100,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170226.txt,20847037,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170227.txt,20847815,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170228.txt,20848824,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170301.txt,20850088,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170302.txt,20848162,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170303.txt,20846181,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170305.txt,20841888,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170306.txt,20839780,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170307.txt,20855203,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170308.txt,20854791,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170309.txt,20849506,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170311.txt,20839257,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170312.txt,20837219,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170313.txt,20835571,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170314.txt,20834318,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170315.txt,20833671,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170316.txt,20832989,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170317.txt,20832038,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170318.txt,20831709,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170319.txt,20832071,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170320.txt,20832615,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170321.txt,20831497,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170322.txt,20831013,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170323.txt,20830129,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170324.txt,20832327,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170325.txt,20833702,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170326.txt,20836092,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170327.txt,20838617,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170328.txt,20839106,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170329.txt,20840136,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170330.txt,20851874,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170331.txt,20861033,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170402.txt,20861094,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170403.txt,20857155,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170404.txt,20861376,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170405.txt,20866719,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170406.txt,20877287,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170407.txt,20874568,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170408.txt,20869315,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170409.txt,20864704,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170410.txt,20860824,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170411.txt,20858416,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170412.txt,20854949,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170413.txt,20851663,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170414.txt,20849719,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170416.txt,20905185,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170417.txt,20880328,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170418.txt,20868925,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170419.txt,20867364,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170420.txt,20891486,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170421.txt,20880060,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170422.txt,20869301,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170423.txt,20862011,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170424.txt,20857204,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170425.txt,20854528,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170426.txt,20852631,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170427.txt,20853290,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170428.txt,20851476,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170429.txt,20851818,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170430.txt,20862600,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170501.txt,20876545,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170502.txt,20876995,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170503.txt,20876898,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170504.txt,20877074,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170507.txt,20862634,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170508.txt,5665064,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170509.txt,20996172,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170510.txt,22117402,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170511.txt,20689454,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170512.txt,15678109,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170513.txt,20500169,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170514.txt,20389710,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170515.txt,16285026,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170516.txt,20118624,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170517.txt,21623131,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170518.txt,20072394,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170519.txt,21265326,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170520.txt,21052934,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170521.txt,20035127,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170522.txt,20408747,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170523.txt,9236483,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170528.txt,20418211,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170529.txt,20240923,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170530.txt,20154655,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170531.txt,20018151,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170601.txt,19764898,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170604.txt,15404681,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170605.txt,18889841,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170606.txt,18638303,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170607.txt,18430650,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170608.txt,18252118,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170609.txt,18105315,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170610.txt,17834608,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170611.txt,17658726,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170612.txt,17708871,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170613.txt,17455653,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170614.txt,18508582,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170615.txt,17158189,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170616.txt,17861805,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170617.txt,18191147,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170618.txt,16943103,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170619.txt,16699073,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170620.txt,16537359,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170621.txt,16899777,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170622.txt,16874997,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170623.txt,17251615,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170624.txt,16185095,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170625.txt,16140294,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170626.txt,16432573,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170627.txt,16047443,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170628.txt,17694915,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170629.txt,17009008,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170630.txt,16595735,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170701.txt,16117503,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170702.txt,16174001,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170703.txt,16055041,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170704.txt,16203693,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170705.txt,16072564,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170706.txt,15926124,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170707.txt,15836763,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170708.txt,15666072,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170709.txt,15584604,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170710.txt,16472748,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170711.txt,16319457,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170712.txt,16222786,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170713.txt,16461784,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170714.txt,15392669,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170715.txt,15377405,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170716.txt,15472125,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170717.txt,15380781,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170718.txt,15486408,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170719.txt,15840755,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170720.txt,15763072,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170721.txt,16764029,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170722.txt,16870113,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170723.txt,15838369,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170724.txt,15907636,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170725.txt,16004754,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170726.txt,17071460,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170727.txt,16429661,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170728.txt,15839585,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170729.txt,15795541,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170730.txt,15757815,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170731.txt,15711538,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170801.txt,15640440,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170802.txt,15664245,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170803.txt,16443577,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170804.txt,15413652,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170805.txt,15328559,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170806.txt,15252817,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170807.txt,15271740,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170808.txt,15092980,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170809.txt,15153621,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170810.txt,15254840,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170814.txt,14292370,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170815.txt,15415980,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170816.txt,14564826,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170817.txt,14729984,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170818.txt,14598801,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170819.txt,13732293,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170821.txt,16689124,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170822.txt,16631419,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170823.txt,14565382,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170824.txt,14675046,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170825.txt,14985268,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170826.txt,14891823,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170827.txt,14996767,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170828.txt,14693993,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170829.txt,14410901,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170830.txt,14397464,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170831.txt,14412143,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170901.txt,14383082,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170903.txt,14373546,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170916.txt,14437852,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170917.txt,15526936,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170918.txt,14599323,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170919.txt,14031524,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170920.txt,13814086,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170921.txt,15108157,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170922.txt,13886713,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170924.txt,13939574,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170925.txt,15323175,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170926.txt,15161091,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170927.txt,13758608,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170928.txt,13780860,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170929.txt,13802846,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20170930.txt,13832276,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171001.txt,14348896,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171002.txt,14707587,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171003.txt,14309619,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171004.txt,14683241,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171005.txt,14350831,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171006.txt,15678561,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171007.txt,17203076,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171008.txt,14023130,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171009.txt,13916376,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171010.txt,16175259,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171011.txt,15247178,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171012.txt,14226155,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171013.txt,14616782,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171014.txt,17055147,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171015.txt,15452636,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171016.txt,14731868,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171017.txt,14809516,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171018.txt,14860003,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171019.txt,14910236,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171020.txt,14937765,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171021.txt,15432961,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171022.txt,17146303,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171023.txt,15136619,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171024.txt,15122532,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171025.txt,15057052,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171026.txt,15125355,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171027.txt,15158750,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171028.txt,15155930,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171029.txt,15277833,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171030.txt,15360934,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171031.txt,15156960,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171101.txt,15281139,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171102.txt,12259814,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171103.txt,15141139,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171104.txt,8186559,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171105.txt,15249894,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171106.txt,15142369,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171107.txt,15142435,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171108.txt,15117582,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171110.txt,15078269,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171111.txt,15066152,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171112.txt,15890854,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171113.txt,15032522,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171114.txt,15074683,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171115.txt,15154944,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171116.txt,15019743,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171117.txt,15031488,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171118.txt,16299096,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171119.txt,15059652,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171120.txt,15005206,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171121.txt,15247509,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171122.txt,15129633,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171123.txt,15120223,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171124.txt,15119866,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171125.txt,15105829,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171126.txt,15096772,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171127.txt,15095751,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171128.txt,15094969,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171129.txt,15076080,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171130.txt,15044001,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171201.txt,15018626,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171202.txt,15000319,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171203.txt,14947586,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171204.txt,15133235,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171205.txt,15174792,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171206.txt,14871943,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171207.txt,14868873,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171208.txt,14853558,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171209.txt,14825941,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171210.txt,14815656,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171211.txt,14840366,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171212.txt,14843166,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171213.txt,14833403,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171214.txt,14819910,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171215.txt,14775746,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171216.txt,14779671,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/20171217.txt,14904271,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/2166035.txt,508383,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/22248743.txt,507887,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/22248821.txt,507962,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/22248949.txt,507895,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/22248955.txt,507886,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/22249035.txt,508594,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/22249093.txt,507892,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/22250237.txt,520607,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/22262073.txt,507902,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/22471623.txt,508154,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/22471657.txt,507908,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/22471707.txt,508864,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/22471913.txt,507905,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/22473003.txt,507902,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/22473159.txt,507918,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/22473451.txt,508192,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/22473479.txt,508005,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/22473481.txt,507942,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/22473581.txt,507927,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/22473911.txt,588990,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/22475251.txt,516201,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/22475343.txt,507899,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/22475999.txt,507908,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/22476263.txt,508073,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/22476613.txt,507898,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/22477361.txt,507917,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/22477551.txt,508749,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/2500381.txt,507929,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/4993871.txt,507917,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/4999791.txt,507902,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/4999921.txt,507903,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/4999963.txt,507894,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/5000251.txt,507914,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/5000565.txt,507895,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/5000603.txt,507933,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/5000661.txt,507891,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/6559931.txt,544681,txt,decompressed
/UMich/download/DeepBlueData_6108vb81z/6560043.txt,546919,txt,decompressed
